case_id,activity,timestamp,resource
3335,Committed,1995-11-19,Clerk#000000694
3335,Received,1996-02-09,Clerk#000000694
3360,Order Placed,1998-01-23,Clerk#000000254
3360,Committed,1998-02-25,Clerk#000000254
3360,Shipped,1998-02-27,Clerk#000000254
3360,Received,1998-06-09,Clerk#000000254
3361,Order Placed,1992-08-23,Clerk#000000577
3361,Shipped,1992-08-29,Clerk#000000577
3361,Committed,1992-10-13,Clerk#000000577
3361,Received,1992-11-11,Clerk#000000577
3362,Order Placed,1995-07-29,Clerk#000000011
3362,Shipped,1995-08-01,Clerk#000000011
3362,Committed,1995-08-28,Clerk#000000011
3362,Received,1995-11-17,Clerk#000000011
3363,Order Placed,1995-09-23,Clerk#000000615
3363,Committed,1995-10-28,Clerk#000000615
3363,Shipped,1995-10-30,Clerk#000000615
3363,Received,1996-02-18,Clerk#000000615
3364,Order Placed,1997-06-21,Clerk#000000280
3364,Shipped,1997-07-09,Clerk#000000280
3364,Committed,1997-08-01,Clerk#000000280
3364,Received,1997-10-28,Clerk#000000280
3365,Order Placed,1994-11-09,Clerk#000000126
3365,Shipped,1994-11-24,Clerk#000000126
3365,Committed,1994-12-30,Clerk#000000126
3365,Received,1995-03-27,Clerk#000000126
3366,Order Placed,1997-05-18,Clerk#000000160
3366,Shipped,1997-05-20,Clerk#000000160
3366,Committed,1997-06-25,Clerk#000000160
3366,Received,1997-06-26,Clerk#000000160
3367,Order Placed,1992-12-31,Clerk#000000029
3367,Committed,1993-02-12,Clerk#000000029
3367,Shipped,1993-03-13,Clerk#000000029
3367,Received,1993-04-26,Clerk#000000029
3392,Order Placed,1995-10-28,Clerk#000000325
3392,Shipped,1995-11-26,Clerk#000000325
3392,Committed,1995-12-16,Clerk#000000325
3392,Received,1996-02-26,Clerk#000000325
3393,Order Placed,1995-07-04,Clerk#000000076
3393,Shipped,1995-07-12,Clerk#000000076
3393,Committed,1995-08-05,Clerk#000000076
3393,Received,1995-11-11,Clerk#000000076
3394,Order Placed,1996-05-05,Clerk#000000105
3394,Shipped,1996-05-12,Clerk#000000105
3394,Committed,1996-06-12,Clerk#000000105
3394,Received,1996-09-05,Clerk#000000105
3395,Order Placed,1994-10-30,Clerk#000000682
3395,Shipped,1994-12-03,Clerk#000000682
3395,Committed,1995-01-07,Clerk#000000682
3395,Received,1995-01-25,Clerk#000000682
3396,Order Placed,1994-05-21,Clerk#000000868
3396,Shipped,1994-05-30,Clerk#000000868
3396,Committed,1994-06-23,Clerk#000000868
3396,Received,1994-09-28,Clerk#000000868
3397,Order Placed,1994-06-23,Clerk#000000048
3397,Shipped,1994-07-13,Clerk#000000048
3397,Committed,1994-07-30,Clerk#000000048
3397,Received,1994-09-22,Clerk#000000048
3398,Order Placed,1996-09-23,Clerk#000000818
3398,Committed,1996-11-16,Clerk#000000818
3398,Shipped,1996-11-22,Clerk#000000818
3398,Received,1996-12-09,Clerk#000000818
3399,Order Placed,1995-02-28,Clerk#000000575
3399,Shipped,1995-03-12,Clerk#000000575
3399,Committed,1995-04-04,Clerk#000000575
3399,Received,1995-07-12,Clerk#000000575
3424,Order Placed,1996-08-21,Clerk#000000190
3424,Shipped,1996-11-03,Clerk#000000190
3424,Committed,1996-11-08,Clerk#000000190
3424,Received,1996-11-23,Clerk#000000190
3425,Order Placed,1996-03-31,Clerk#000000188
3425,Shipped,1996-04-14,Clerk#000000188
3425,Committed,1996-05-09,Clerk#000000188
3425,Received,1996-08-02,Clerk#000000188
3426,Order Placed,1996-10-16,Clerk#000000283
3426,Shipped,1996-11-02,Clerk#000000283
3426,Committed,1996-12-10,Clerk#000000283
3426,Received,1997-01-13,Clerk#000000283
3427,Order Placed,1997-05-29,Clerk#000000404
3427,Shipped,1997-06-12,Clerk#000000404
3427,Committed,1997-07-03,Clerk#000000404
3427,Received,1997-10-04,Clerk#000000404
3428,Order Placed,1996-04-07,Clerk#000000953
3428,Shipped,1996-04-16,Clerk#000000953
3428,Received,1996-06-02,Clerk#000000953
3428,Committed,1996-06-07,Clerk#000000953
3429,Order Placed,1997-01-06,Clerk#000000737
3429,Shipped,1997-01-19,Clerk#000000737
3429,Committed,1997-02-22,Clerk#000000737
3429,Received,1997-05-05,Clerk#000000737
3430,Order Placed,1994-12-12,Clerk#000000664
3430,Shipped,1994-12-15,Clerk#000000664
3430,Committed,1995-01-28,Clerk#000000664
3430,Received,1995-04-08,Clerk#000000664
3431,Order Placed,1993-08-22,Clerk#000000439
3431,Shipped,1993-09-26,Clerk#000000439
3431,Committed,1993-10-13,Clerk#000000439
3431,Received,1993-10-22,Clerk#000000439
3456,Order Placed,1993-06-01,Clerk#000000924
3456,Committed,1993-08-26,Clerk#000000924
3456,Shipped,1993-08-29,Clerk#000000924
3456,Received,1993-09-07,Clerk#000000924
3457,Order Placed,1995-04-27,Clerk#000000849
3457,Shipped,1995-05-12,Clerk#000000849
3457,Committed,1995-05-30,Clerk#000000849
3457,Received,1995-08-23,Clerk#000000849
3458,Order Placed,1994-12-22,Clerk#000000392
3458,Committed,1995-01-21,Clerk#000000392
3458,Shipped,1995-02-05,Clerk#000000392
3458,Received,1995-05-09,Clerk#000000392
3459,Order Placed,1994-07-28,Clerk#000000777
3459,Shipped,1994-07-31,Clerk#000000777
3459,Committed,1994-09-09,Clerk#000000777
3459,Received,1994-12-11,Clerk#000000777
3460,Order Placed,1995-10-03,Clerk#000000078
3460,Shipped,1995-10-28,Clerk#000000078
3460,Committed,1995-11-10,Clerk#000000078
3460,Received,1996-02-06,Clerk#000000078
3461,Order Placed,1993-01-31,Clerk#000000504
3461,Shipped,1993-02-10,Clerk#000000504
3461,Committed,1993-03-02,Clerk#000000504
3461,Received,1993-06-20,Clerk#000000504
3462,Order Placed,1997-05-17,Clerk#000000657
3462,Shipped,1997-05-31,Clerk#000000657
3462,Committed,1997-07-05,Clerk#000000657
3462,Received,1997-09-19,Clerk#000000657
3463,Order Placed,1993-08-18,Clerk#000000545
3463,Committed,1993-09-24,Clerk#000000545
3463,Shipped,1993-10-28,Clerk#000000545
3463,Received,1993-11-08,Clerk#000000545
3488,Order Placed,1995-01-08,Clerk#000000694
3488,Committed,1995-02-08,Clerk#000000694
3488,Shipped,1995-03-06,Clerk#000000694
3488,Received,1995-05-09,Clerk#000000694
3489,Order Placed,1993-07-29,Clerk#000000307
3489,Shipped,1993-07-31,Clerk#000000307
3489,Received,1993-08-15,Clerk#000000307
3489,Committed,1993-10-09,Clerk#000000307
3490,Order Placed,1997-05-26,Clerk#000000703
3490,Shipped,1997-06-27,Clerk#000000703
3490,Committed,1997-07-25,Clerk#000000703
3490,Received,1997-08-28,Clerk#000000703
3491,Order Placed,1998-06-24,Clerk#000000560
3491,Shipped,1998-08-19,Clerk#000000560
3491,Committed,1998-08-22,Clerk#000000560
3491,Received,1998-10-23,Clerk#000000560
3492,Order Placed,1994-11-24,Clerk#000000066
3492,Shipped,1994-11-26,Clerk#000000066
3492,Committed,1994-12-28,Clerk#000000066
3492,Received,1995-03-29,Clerk#000000066
3493,Order Placed,1993-08-24,Clerk#000000887
3493,Shipped,1993-08-27,Clerk#000000887
3493,Committed,1993-10-07,Clerk#000000887
3493,Received,1993-11-07,Clerk#000000887
3494,Order Placed,1993-04-04,Clerk#000000559
3494,Shipped,1993-05-30,Clerk#000000559
3494,Committed,1993-06-01,Clerk#000000559
3494,Received,1993-07-25,Clerk#000000559
3495,Order Placed,1996-02-26,Clerk#000000441
3495,Shipped,1996-03-22,Clerk#000000441
3495,Committed,1996-04-02,Clerk#000000441
3495,Received,1996-05-01,Clerk#000000441
3520,Order Placed,1997-08-04,Clerk#000000023
3520,Shipped,1997-08-06,Clerk#000000023
3520,Committed,1997-09-03,Clerk#000000023
3520,Received,1997-12-09,Clerk#000000023
3521,Order Placed,1992-10-26,Clerk#000000812
3521,Committed,1992-12-10,Clerk#000000812
3521,Shipped,1993-01-03,Clerk#000000812
3521,Received,1993-03-10,Clerk#000000812
3522,Order Placed,1994-09-26,Clerk#000000250
3522,Committed,1994-10-29,Clerk#000000250
3522,Shipped,1994-10-31,Clerk#000000250
3522,Received,1995-01-23,Clerk#000000250
3523,Order Placed,1998-04-07,Clerk#000000688
3523,Shipped,1998-05-08,Clerk#000000688
3523,Committed,1998-05-18,Clerk#000000688
3523,Received,1998-08-27,Clerk#000000688
3524,Order Placed,1992-05-03,Clerk#000000607
3524,Shipped,1992-05-23,Clerk#000000607
3524,Committed,1992-07-17,Clerk#000000607
3524,Received,1992-09-05,Clerk#000000607
3525,Order Placed,1995-12-22,Clerk#000000084
3525,Shipped,1995-12-30,Clerk#000000084
3525,Committed,1996-01-23,Clerk#000000084
3525,Received,1996-03-16,Clerk#000000084
3526,Order Placed,1995-03-16,Clerk#000000364
3526,Committed,1995-04-26,Clerk#000000364
3526,Shipped,1995-05-01,Clerk#000000364
3526,Received,1995-06-22,Clerk#000000364
3527,Order Placed,1997-06-21,Clerk#000000874
3527,Shipped,1997-07-14,Clerk#000000874
3527,Committed,1997-07-29,Clerk#000000874
3527,Received,1997-10-12,Clerk#000000874
3552,Order Placed,1997-04-23,Clerk#000000973
3552,Committed,1997-06-15,Clerk#000000973
3552,Shipped,1997-06-29,Clerk#000000973
3552,Received,1997-08-29,Clerk#000000973
3553,Order Placed,1994-05-18,Clerk#000000270
3553,Shipped,1994-06-13,Clerk#000000270
3553,Committed,1994-06-25,Clerk#000000270
3553,Received,1994-09-25,Clerk#000000270
3554,Order Placed,1995-06-17,Clerk#000000931
3554,Shipped,1995-07-13,Clerk#000000931
3554,Committed,1995-08-12,Clerk#000000931
3554,Received,1995-10-07,Clerk#000000931
3555,Order Placed,1996-07-07,Clerk#000000585
3555,Shipped,1996-07-13,Clerk#000000585
3555,Committed,1996-08-23,Clerk#000000585
3555,Received,1996-10-24,Clerk#000000585
3556,Order Placed,1992-09-23,Clerk#000000140
3556,Shipped,1992-10-14,Clerk#000000140
3556,Committed,1992-11-09,Clerk#000000140
3556,Received,1993-02-04,Clerk#000000140
3557,Order Placed,1992-11-09,Clerk#000000291
3557,Committed,1992-12-31,Clerk#000000291
3557,Shipped,1993-01-30,Clerk#000000291
3557,Received,1993-03-15,Clerk#000000291
3558,Order Placed,1996-02-29,Clerk#000000841
3558,Shipped,1996-03-14,Clerk#000000841
3558,Committed,1996-04-18,Clerk#000000841
3558,Received,1996-06-25,Clerk#000000841
3559,Order Placed,1992-10-24,Clerk#000000634
3559,Committed,1992-12-03,Clerk#000000634
3559,Shipped,1992-12-10,Clerk#000000634
3559,Received,1992-12-20,Clerk#000000634
3584,Order Placed,1997-08-11,Clerk#000000760
3584,Shipped,1997-08-16,Clerk#000000760
3584,Committed,1997-10-15,Clerk#000000760
3584,Received,1997-12-08,Clerk#000000760
3585,Order Placed,1994-11-23,Clerk#000000988
3585,Shipped,1994-12-04,Clerk#000000988
3585,Committed,1994-12-25,Clerk#000000988
3585,Received,1995-03-17,Clerk#000000988
3586,Order Placed,1993-12-05,Clerk#000000438
3586,Committed,1994-01-07,Clerk#000000438
3586,Shipped,1994-01-24,Clerk#000000438
3586,Received,1994-04-08,Clerk#000000438
3587,Order Placed,1996-05-10,Clerk#000000443
3587,Shipped,1996-05-11,Clerk#000000443
3587,Committed,1996-06-16,Clerk#000000443
3587,Received,1996-09-22,Clerk#000000443
3588,Order Placed,1995-03-19,Clerk#000000316
3588,Shipped,1995-04-08,Clerk#000000316
3588,Committed,1995-05-03,Clerk#000000316
3588,Received,1995-06-24,Clerk#000000316
3589,Order Placed,1994-05-26,Clerk#000000023
3589,Committed,1994-07-17,Clerk#000000023
3589,Shipped,1994-08-11,Clerk#000000023
3589,Received,1994-08-23,Clerk#000000023
3590,Order Placed,1995-05-13,Clerk#000000986
3590,Shipped,1995-06-07,Clerk#000000986
3590,Committed,1995-06-15,Clerk#000000986
3590,Received,1995-09-10,Clerk#000000986
3591,Order Placed,1993-12-08,Clerk#000000144
3591,Shipped,1993-12-26,Clerk#000000144
3591,Committed,1994-01-07,Clerk#000000144
3591,Received,1994-05-02,Clerk#000000144
3616,Order Placed,1994-02-16,Clerk#000000268
3616,Shipped,1994-02-20,Clerk#000000268
3616,Committed,1994-04-18,Clerk#000000268
3616,Received,1994-05-12,Clerk#000000268
3617,Order Placed,1996-03-19,Clerk#000000886
3617,Shipped,1996-04-20,Clerk#000000886
3617,Committed,1996-04-23,Clerk#000000886
3617,Received,1996-07-28,Clerk#000000886
3618,Order Placed,1997-12-13,Clerk#000000894
3618,Shipped,1997-12-22,Clerk#000000894
3618,Committed,1998-01-15,Clerk#000000894
3618,Received,1998-04-15,Clerk#000000894
3619,Order Placed,1996-11-20,Clerk#000000211
3619,Shipped,1996-12-08,Clerk#000000211
3619,Committed,1996-12-21,Clerk#000000211
3619,Received,1997-03-21,Clerk#000000211
3620,Order Placed,1997-03-07,Clerk#000000124
3620,Shipped,1997-03-21,Clerk#000000124
3620,Committed,1997-04-20,Clerk#000000124
3620,Received,1997-06-03,Clerk#000000124
3621,Order Placed,1993-05-06,Clerk#000000643
3621,Shipped,1993-05-27,Clerk#000000643
3621,Committed,1993-06-18,Clerk#000000643
3621,Received,1993-09-05,Clerk#000000643
3622,Order Placed,1995-11-27,Clerk#000000012
3622,Shipped,1995-12-12,Clerk#000000012
3622,Committed,1996-01-23,Clerk#000000012
3622,Received,1996-03-12,Clerk#000000012
3623,Order Placed,1996-12-26,Clerk#000000184
3623,Shipped,1997-01-02,Clerk#000000184
3623,Committed,1997-02-13,Clerk#000000184
3623,Received,1997-05-09,Clerk#000000184
3648,Order Placed,1993-06-17,Clerk#000000717
3648,Shipped,1993-06-27,Clerk#000000717
3648,Committed,1993-07-25,Clerk#000000717
3648,Received,1993-10-09,Clerk#000000717
3649,Order Placed,1994-07-06,Clerk#000000349
3649,Shipped,1994-07-07,Clerk#000000349
3649,Committed,1994-08-10,Clerk#000000349
3649,Received,1994-11-05,Clerk#000000349
3650,Order Placed,1992-05-28,Clerk#000000454
3650,Shipped,1992-06-15,Clerk#000000454
3650,Committed,1992-07-01,Clerk#000000454
3650,Received,1992-09-21,Clerk#000000454
3651,Order Placed,1998-04-27,Clerk#000000222
3651,Shipped,1998-05-03,Clerk#000000222
3651,Committed,1998-06-06,Clerk#000000222
3651,Received,1998-07-10,Clerk#000000222
3652,Order Placed,1997-02-25,Clerk#000000024
3652,Shipped,1997-03-10,Clerk#000000024
3652,Committed,1997-04-03,Clerk#000000024
3652,Received,1997-06-12,Clerk#000000024
3653,Order Placed,1994-03-27,Clerk#000000402
3653,Shipped,1994-04-03,Clerk#000000402
3653,Committed,1994-05-13,Clerk#000000402
3653,Received,1994-08-17,Clerk#000000402
3654,Order Placed,1992-06-03,Clerk#000000475
3654,Shipped,1992-06-05,Clerk#000000475
3654,Committed,1992-07-04,Clerk#000000475
3654,Received,1992-10-19,Clerk#000000475
3655,Order Placed,1992-10-06,Clerk#000000815
3655,Shipped,1992-10-17,Clerk#000000815
3655,Committed,1992-11-16,Clerk#000000815
3655,Received,1993-01-23,Clerk#000000815
3680,Order Placed,1992-12-10,Clerk#000000793
3680,Shipped,1993-01-06,Clerk#000000793
3680,Committed,1993-01-23,Clerk#000000793
3680,Received,1993-04-05,Clerk#000000793
3681,Order Placed,1992-04-04,Clerk#000000566
3681,Committed,1992-05-18,Clerk#000000566
3681,Shipped,1992-07-31,Clerk#000000566
3681,Received,1992-08-07,Clerk#000000566
3682,Order Placed,1997-01-22,Clerk#000000001
3682,Shipped,1997-02-12,Clerk#000000001
3682,Committed,1997-03-21,Clerk#000000001
3682,Received,1997-05-11,Clerk#000000001
3683,Order Placed,1993-03-04,Clerk#000000248
3683,Shipped,1993-03-26,Clerk#000000248
3683,Committed,1993-04-17,Clerk#000000248
3683,Received,1993-07-30,Clerk#000000248
3684,Order Placed,1993-07-20,Clerk#000000835
3684,Shipped,1993-07-23,Clerk#000000835
3684,Committed,1993-08-25,Clerk#000000835
3684,Received,1993-11-02,Clerk#000000835
3685,Order Placed,1992-01-17,Clerk#000000954
3685,Shipped,1992-02-19,Clerk#000000954
3685,Committed,1992-02-23,Clerk#000000954
3685,Received,1992-06-06,Clerk#000000954
3686,Order Placed,1998-07-07,Clerk#000000175
3686,Shipped,1998-07-15,Clerk#000000175
3686,Committed,1998-08-11,Clerk#000000175
3686,Received,1998-10-09,Clerk#000000175
3687,Order Placed,1993-02-03,Clerk#000000585
3687,Shipped,1993-02-11,Clerk#000000585
3687,Committed,1993-03-20,Clerk#000000585
3687,Received,1993-06-05,Clerk#000000585
3712,Order Placed,1992-01-02,Clerk#000000032
3712,Shipped,1992-01-15,Clerk#000000032
3712,Committed,1992-02-11,Clerk#000000032
3712,Received,1992-05-30,Clerk#000000032
3713,Order Placed,1998-05-07,Clerk#000000325
3713,Shipped,1998-05-11,Clerk#000000325
3713,Committed,1998-06-13,Clerk#000000325
3713,Received,1998-08-31,Clerk#000000325
3714,Order Placed,1998-05-01,Clerk#000000595
3714,Shipped,1998-05-25,Clerk#000000595
3714,Committed,1998-06-17,Clerk#000000595
3714,Received,1998-07-22,Clerk#000000595
3715,Order Placed,1996-03-18,Clerk#000000463
3715,Committed,1996-04-22,Clerk#000000463
3715,Shipped,1996-05-03,Clerk#000000463
3715,Received,1996-06-30,Clerk#000000463
3716,Order Placed,1997-08-19,Clerk#000000748
3716,Shipped,1997-09-25,Clerk#000000748
3716,Committed,1997-10-12,Clerk#000000748
3716,Received,1997-12-24,Clerk#000000748
3717,Order Placed,1998-06-03,Clerk#000000974
3717,Shipped,1998-06-09,Clerk#000000974
3717,Committed,1998-07-08,Clerk#000000974
3717,Received,1998-09-28,Clerk#000000974
3718,Order Placed,1996-10-23,Clerk#000000016
3718,Shipped,1996-11-11,Clerk#000000016
3718,Committed,1996-12-06,Clerk#000000016
3718,Received,1996-12-15,Clerk#000000016
3719,Order Placed,1997-02-16,Clerk#000000034
3719,Shipped,1997-02-17,Clerk#000000034
3719,Committed,1997-03-18,Clerk#000000034
3719,Received,1997-07-09,Clerk#000000034
3744,Order Placed,1992-01-10,Clerk#000000765
3744,Committed,1992-02-12,Clerk#000000765
3744,Shipped,1992-05-07,Clerk#000000765
3744,Received,1992-05-17,Clerk#000000765
3745,Order Placed,1993-09-29,Clerk#000000181
3745,Shipped,1993-10-17,Clerk#000000181
3745,Received,1993-11-13,Clerk#000000181
3745,Committed,1993-11-16,Clerk#000000181
3746,Order Placed,1994-09-11,Clerk#000000188
3746,Shipped,1994-09-20,Clerk#000000188
3746,Committed,1994-10-21,Clerk#000000188
3746,Received,1995-01-03,Clerk#000000188
3747,Order Placed,1996-08-20,Clerk#000000226
3747,Shipped,1996-09-10,Clerk#000000226
3747,Committed,1996-09-23,Clerk#000000226
3747,Received,1996-12-17,Clerk#000000226
3748,Order Placed,1998-02-28,Clerk#000000156
3748,Shipped,1998-03-30,Clerk#000000156
3748,Committed,1998-04-07,Clerk#000000156
3748,Received,1998-07-12,Clerk#000000156
3749,Order Placed,1995-02-24,Clerk#000000639
3749,Shipped,1995-03-31,Clerk#000000639
3749,Committed,1995-04-05,Clerk#000000639
3749,Received,1995-07-18,Clerk#000000639
3750,Order Placed,1995-04-30,Clerk#000000885
3750,Shipped,1995-05-11,Clerk#000000885
3750,Committed,1995-06-04,Clerk#000000885
3750,Received,1995-08-21,Clerk#000000885
3751,Order Placed,1994-04-27,Clerk#000000925
3751,Shipped,1994-04-30,Clerk#000000925
3751,Committed,1994-05-30,Clerk#000000925
3751,Received,1994-09-12,Clerk#000000925
3776,Order Placed,1992-11-20,Clerk#000000698
3776,Shipped,1992-12-03,Clerk#000000698
3776,Committed,1993-01-06,Clerk#000000698
3776,Received,1993-02-27,Clerk#000000698
3777,Order Placed,1994-04-08,Clerk#000000941
3777,Shipped,1994-04-09,Clerk#000000941
3777,Committed,1994-05-23,Clerk#000000941
3777,Received,1994-06-13,Clerk#000000941
3778,Order Placed,1993-05-26,Clerk#000000187
3778,Shipped,1993-05-27,Clerk#000000187
3778,Committed,1993-07-06,Clerk#000000187
3778,Received,1993-10-22,Clerk#000000187
3779,Order Placed,1997-01-05,Clerk#000000670
3779,Shipped,1997-01-07,Clerk#000000670
3779,Committed,1997-03-26,Clerk#000000670
3779,Received,1997-05-18,Clerk#000000670
3780,Order Placed,1996-04-13,Clerk#000000967
3780,Committed,1996-05-29,Clerk#000000967
3780,Shipped,1996-06-06,Clerk#000000967
3780,Received,1996-07-22,Clerk#000000967
3781,Order Placed,1996-06-20,Clerk#000000394
3781,Shipped,1996-06-23,Clerk#000000394
3781,Committed,1996-08-08,Clerk#000000394
3781,Received,1996-09-27,Clerk#000000394
3782,Order Placed,1996-08-24,Clerk#000000121
3782,Shipped,1996-09-07,Clerk#000000121
3782,Committed,1996-10-03,Clerk#000000121
3782,Received,1997-01-14,Clerk#000000121
3783,Order Placed,1993-12-06,Clerk#000000614
3783,Shipped,1993-12-09,Clerk#000000614
3783,Committed,1994-01-09,Clerk#000000614
3783,Received,1994-04-10,Clerk#000000614
3808,Order Placed,1994-04-24,Clerk#000000717
3808,Committed,1994-05-26,Clerk#000000717
3808,Shipped,1994-05-27,Clerk#000000717
3808,Received,1994-08-31,Clerk#000000717
3809,Order Placed,1996-05-01,Clerk#000000646
3809,Shipped,1996-05-06,Clerk#000000646
3809,Committed,1996-06-01,Clerk#000000646
3809,Received,1996-09-04,Clerk#000000646
3810,Order Placed,1992-09-17,Clerk#000000660
3810,Shipped,1992-10-26,Clerk#000000660
3810,Committed,1992-10-27,Clerk#000000660
3810,Received,1993-01-15,Clerk#000000660
3811,Order Placed,1998-04-16,Clerk#000000290
3811,Shipped,1998-04-17,Clerk#000000290
3811,Committed,1998-05-16,Clerk#000000290
3811,Received,1998-08-29,Clerk#000000290
3812,Order Placed,1996-08-13,Clerk#000000727
3812,Committed,1996-10-05,Clerk#000000727
3812,Shipped,1996-10-05,Clerk#000000727
3812,Received,1996-10-22,Clerk#000000727
3813,Order Placed,1998-06-29,Clerk#000000531
3813,Committed,1998-08-12,Clerk#000000531
3813,Shipped,1998-08-30,Clerk#000000531
3813,Received,1998-10-28,Clerk#000000531
3814,Order Placed,1995-02-22,Clerk#000000669
3814,Shipped,1995-02-23,Clerk#000000669
3814,Committed,1995-03-25,Clerk#000000669
